"FIPS","Year","Pop"
"17165",1980,28593
"17165",1981,29023
"17167",1969,162215
"17167",1970,162215
"17167",1971,165739
"17167",1972,166409
"17167",1973,168276
"17167",1974,168974
"17167",1975,173145
"17167",1976,176302
"17167",1977,177205
"17167",1978,176467
"17167",1979,176211
"17167",1980,176147
"17167",1981,175725
"17169",1969,8091
"17169",1970,8091
"17169",1971,7904
"17169",1972,7832
"17169",1973,8084
"17169",1974,7968
"17169",1975,8056
"17169",1976,8072
"17169",1977,8073
"17169",1978,8176
"17169",1979,8171
"17169",1980,8370
"17169",1981,8361
"17171",1969,6116
"17171",1970,6116
"17171",1971,6215
"17171",1972,6433
"17171",1973,6297
"17171",1974,6278
"17171",1975,6302
"17171",1976,6275
"17171",1977,6284
"17171",1978,6105
"17171",1979,6157
"17171",1980,6138
"17171",1981,6094
"17173",1969,22594
"17173",1970,22594
"17173",1971,22571
"17173",1972,23046
"17173",1973,23174
"17173",1974,23394
"17173",1975,23596
"17173",1976,23693
"17173",1977,23693
"17173",1978,23488
"17173",1979,23634
"17173",1980,23962
"17173",1981,23974
"17175",1969,7523
"17175",1970,7523
"17175",1971,7555
"17175",1972,7472
"17175",1973,7345
"17175",1974,7271
"17175",1975,7265
"17175",1976,7253
"17175",1977,7273
"17175",1978,7169
"17175",1979,7301
"17175",1980,7390
"17175",1981,7371
"17177",1969,48835
"17177",1970,48835
"17177",1971,48778
"17177",1972,49001
"17177",1973,49147
"17177",1974,49107
"17177",1975,48948
"17177",1976,48779
"17177",1977,48562
"17177",1978,48682
"17177",1979,49342
"17177",1980,49759
"17177",1981,50460
"17179",1969,119223
"17179",1970,119223
"17179",1971,121543
"17179",1972,124145
"17179",1973,124755
"17179",1974,125754
"17179",1975,127061
"17179",1976,128517
"17179",1977,129188
"17179",1978,129970
"17179",1979,130526
"17179",1980,132142
"17179",1981,131664
"17181",1969,16149
"17181",1970,16149
"17181",1971,16497
"17181",1972,16438
"17181",1973,16443
"17181",1974,16238
"17181",1975,16247
"17181",1976,16627
"17181",1977,16855
"17181",1978,16763
"17181",1979,16871
"17181",1980,17866
"17181",1981,18198
"17183",1969,97119
"17183",1970,97119
"17183",1971,97450
"17183",1972,97817
"17183",1973,98063
"17183",1974,97723
"17183",1975,97625
"17183",1976,98173
"17183",1977,97841
"17183",1978,97777
"17183",1979,96936
"17183",1980,95182
"17183",1981,94591
"17185",1969,12884
"17185",1970,12884
"17185",1971,13056
"17185",1972,13166
"17185",1973,13039
"17185",1974,13376
"17185",1975,13330
"17185",1976,13661
"17185",1977,13878
"17185",1978,13735
"17185",1979,13484
"17185",1980,13782
"17185",1981,14007
"17187",1969,21593
"17187",1970,21593
"17187",1971,21592
"17187",1972,21983
"17187",1973,22021
"17187",1974,22014
"17187",1975,22021
"17187",1976,22196
"17187",1977,22262
"17187",1978,22258
"17187",1979,21963
"17187",1980,22009
"17187",1981,22157
"17189",1969,13873
"17189",1970,13873
"17189",1971,14242
"17189",1972,14590
"17189",1973,14441
"17189",1974,14465
"17189",1975,14519
"17189",1976,14690
"17189",1977,14875
"17189",1978,14583
"17189",1979,15095
"17189",1980,15521
"17189",1981,15647
"17191",1969,17013
"17191",1970,17013
"17191",1971,17076
"17191",1972,17250
"17191",1973,17402
"17191",1974,17357
"17191",1975,17477
"17191",1976,17552
"17191",1977,17720
"17191",1978,17736
"17191",1979,18248
"17191",1980,18168
"17191",1981,18519
"17193",1969,17241
"17193",1970,17241
"17193",1971,16931
"17193",1972,16815
"17193",1973,16866
"17193",1974,16804
"17193",1975,16924
"17193",1976,17420
"17193",1977,17505
"17193",1978,17418
"17193",1979,17612
"17193",1980,17974
"17193",1981,18333
"17195",1969,63024
"17195",1970,63024
"17195",1971,63616
"17195",1972,64116
"17195",1973,64580
"17195",1974,64463
"17195",1975,64709
"17195",1976,65174
"17195",1977,64930
"17195",1978,65008
"17195",1979,66265
"17195",1980,65986
"17195",1981,65666
"17197",1969,249055
"17197",1970,249055
"17197",1971,253981
"17197",1972,264231
"17197",1973,274819
"17197",1974,281058
"17197",1975,290772
"17197",1976,299332
"17197",1977,307007
"17197",1978,313173
"17197",1979,319582
"17197",1980,325071
"17197",1981,326457
"17199",1969,49292
"17199",1970,49292
"17199",1971,50414
"17199",1972,51500
"17199",1973,52034
"17199",1974,52445
"17199",1975,52968
"17199",1976,53723
"17199",1977,54364
"17199",1978,55505
"17199",1979,56743
"17199",1980,56892
"17199",1981,57979
"17201",1969,246393
"17201",1970,246393
"17201",1971,245510
"17201",1972,244741
"17201",1973,246163
"17201",1974,247351
"17201",1975,246846
"17201",1976,246002
"17201",1977,245696
"17201",1978,247384
"17201",1979,247717
"17201",1980,251177
"17201",1981,251406
"17203",1969,28065
"17203",1970,28065
"17203",1971,28254
"17203",1972,28845
"17203",1973,28842
"17203",1974,29315
"17203",1975,29972
"17203",1976,30507
"17203",1977,31237
"17203",1978,32043
"17203",1979,31909
"17203",1980,33444
"17203",1981,33745
"18001",1969,26939
"18001",1970,26939
"18001",1971,27178
"18001",1972,27149
"18001",1973,27965
"18001",1974,28006
"18001",1975,28227
"18001",1976,28433
"18001",1977,29017
"18001",1978,29320
"18001",1979,29650
"18001",1980,29676
"18001",1981,29728
"18003",1969,281344
"18003",1970,281344
"18003",1971,284941
"18003",1972,287483
"18003",1973,288527
"18003",1974,289688
"18003",1975,288956
"18003",1976,287949
"18003",1977,288762
"18003",1978,292276
"18003",1979,294199
"18003",1980,293922
"18003",1981,291171
"18005",1969,57145
"18005",1970,57145
"18005",1971,57662
"18005",1972,58852
"18005",1973,59716
"18005",1974,60253
"18005",1975,60846
"18005",1976,61318
"18005",1977,62372
"18005",1978,63256
"18005",1979,64113
"18005",1980,64995
"18005",1981,64303
"18007",1969,11291
"18007",1970,11291
"18007",1971,11421
"18007",1972,11313
"18007",1973,11068
"18007",1974,10853
"18007",1975,10799
"18007",1976,10750
"18007",1977,10753
"18007",1978,10604
"18007",1979,10436
"18007",1980,10193
"18007",1981,10049
"18009",1969,15913
"18009",1970,15913
"18009",1971,15994
"18009",1972,16101
"18009",1973,16202
"18009",1974,16077
"18009",1975,15902
"18009",1976,15909
"18009",1977,15874
"18009",1978,15600
"18009",1979,15607
"18009",1980,15569
"18009",1981,15486
"18011",1969,30949
"18011",1970,30949
"18011",1971,31279
"18011",1972,31646
"18011",1973,32114
"18011",1974,31969
"18011",1975,32677
"18011",1976,33201
"18011",1977,33817
"18011",1978,34583
"18011",1979,35736
"18011",1980,36617
"18011",1981,37124
"18013",1969,9121
"18013",1970,9121
"18013",1971,9377
"18013",1972,9618
"18013",1973,10037
"18013",1974,10241
"18013",1975,10601
"18013",1976,10912
"18013",1977,11282
"18013",1978,11653
"18013",1979,12047
"18013",1980,12378
"18013",1981,12346
"18015",1969,17871
"18015",1970,17871
"18015",1971,18405
"18015",1972,18722
"18015",1973,18506
"18015",1974,18788
"18015",1975,18875
"18015",1976,18989
"18015",1977,19146
"18015",1978,19600
"18015",1979,19664
"18015",1980,19777
"18015",1981,19873
"18017",1969,40365
"18017",1970,40365
"18017",1971,40017
"18017",1972,40891
"18017",1973,40787
"18017",1974,40986
"18017",1975,40823
"18017",1976,40480
"18017",1977,40517
"18017",1978,40280
"18017",1979,40798
"18017",1980,40924
"18017",1981,40682
"18019",1969,76256
"18019",1970,76256
"18019",1971,77803
"18019",1972,79124
"18019",1973,80217
"18019",1974,81546
"18019",1975,83361
"18019",1976,85505
"18019",1977,86400
"18019",1978,88209
"18019",1979,88653
"18019",1980,89067
"18019",1981,89533
"18021",1969,23999
"18021",1970,23999
"18021",1971,24260
"18021",1972,24291
"18021",1973,24593
"18021",1974,24246
"18021",1975,24294
"18021",1976,24390
"18021",1977,24467
"18021",1978,24671
"18021",1979,24717
"18021",1980,24823
"18021",1981,24506
"18023",1969,30563
"18023",1970,30563
"18023",1971,30661
"18023",1972,30846
"18023",1973,31571
"18023",1974,31557
"18023",1975,31522
"18023",1976,31699
"18023",1977,31834
"18023",1978,31469
"18023",1979,31238
"18023",1980,31575
"18023",1981,31522
"18025",1969,8005
"18025",1970,8005
"18025",1971,7885
"18025",1972,8101
"18025",1973,8492
"18025",1974,8808
"18025",1975,9006
"18025",1976,9197
"18025",1977,9285
"18025",1978,9425
"18025",1979,9645
"18025",1980,9816
"18025",1981,9750
"18027",1969,26640
"18027",1970,26640
"18027",1971,26755
"18027",1972,26933
"18027",1973,26897
"18027",1974,27100
"18027",1975,26929
"18027",1976,26977
"18027",1977,26979
"18027",1978,27054
"18027",1979,27164
"18027",1980,27914
"18027",1981,28075
"18029",1969,29408
"18029",1970,29408
"18029",1971,29312
"18029",1972,30139
"18029",1973,30432
"18029",1974,30553
"18029",1975,31011
"18029",1976,31501
"18029",1977,32233
"18029",1978,32859
"18029",1979,33664
"18029",1980,34388
"18029",1981,34594
"18031",1969,22823
"18031",1970,22823
"18031",1971,23177
"18031",1972,23583
"18031",1973,23441
"18031",1974,23482
"18031",1975,23741
"18031",1976,23993
"18031",1977,24047
"18031",1978,24020
"18031",1979,24037
"18031",1980,23856
"18031",1981,23800
"18033",1969,30962
"18033",1970,30962
"18033",1971,31464
"18033",1972,31815
"18033",1973,31903
"18033",1974,32340
"18033",1975,32677
"18033",1976,32858
"18033",1977,32921
"18033",1978,33144
"18033",1979,33110
"18033",1980,33534
"18033",1981,33071
"18035",1969,129480
"18035",1970,129480
"18035",1971,130526
"18035",1972,133347
"18035",1973,133008
"18035",1974,131276
"18035",1975,130326
"18035",1976,130512
"18035",1977,130164
"18035",1978,129717
"18035",1979,128617
"18035",1980,128460
"18035",1981,127333
"18037",1969,31041
"18037",1970,31041
"18037",1971,31475
"18037",1972,31673
"18037",1973,31882
"18037",1974,32103
"18037",1975,32408
"18037",1976,32771
"18037",1977,32998
"18037",1978,33340
"18037",1979,33763
"18037",1980,34326
"18037",1981,34498
"18039",1969,126625
"18039",1970,126625
"18039",1971,127031
"18039",1972,129597
"18039",1973,132289
"18039",1974,132509
"18039",1975,131486
"18039",1976,131406
"18039",1977,133570
"18039",1978,135498
"18039",1979,136695
"18039",1980,137360
"18039",1981,136834
"18041",1969,26273
"18041",1970,26273
"18041",1971,26489
"18041",1972,27038
"18041",1973,27517
"18041",1974,27916
"18041",1975,28098
"18041",1976,28123
"18041",1977,28108
"18041",1978,27895
"18041",1979,27920
"18041",1980,28276
"18041",1981,28150
"18043",1969,55602
"18043",1970,55602
"18043",1971,55512
"18043",1972,56065
"18043",1973,56870
"18043",1974,57293
"18043",1975,57024
"18043",1976,57338
"18043",1977,57893
"18043",1978,59170
"18043",1979,60519
"18043",1980,61441
"18043",1981,62076
"18045",1969,18330
"18045",1970,18330
"18045",1971,18591
"18045",1972,18534
"18045",1973,19093
"18045",1974,19063
"18045",1975,19278
"18045",1976,19404
"18045",1977,19414
"18045",1978,19663
"18045",1979,19625
"18045",1980,19134
"18045",1981,19418
"18047",1969,17042
"18047",1970,17042
"18047",1971,17433
"18047",1972,17386
"18047",1973,17791
"18047",1974,17738
"18047",1975,17895
"18047",1976,18238
"18047",1977,18688
"18047",1978,18768
"18047",1979,19190
"18047",1980,19689
"18047",1981,19908
"18049",1969,17138
"18049",1970,17138
"18049",1971,17748
"18049",1972,17996
"18049",1973,18212
"18049",1974,18244
"18049",1975,18315
"18049",1976,18347
"18049",1977,18542
"18049",1978,19133
"18049",1979,19273
"18049",1980,19337
"18049",1981,19244
"18051",1969,30543
"18051",1970,30543
"18051",1971,30956
"18051",1972,30768
"18051",1973,31626
"18051",1974,31596
"18051",1975,31774
"18051",1976,31704
"18051",1977,32293
"18051",1978,32706
"18051",1979,33068
"18051",1980,33283
"18051",1981,33636
"18053",1969,83843
"18053",1970,83843
"18053",1971,83441
"18053",1972,84051
"18053",1973,84082
"18053",1974,83312
"18053",1975,83267
"18053",1976,82755
"18053",1977,82490
"18053",1978,82096
"18053",1979,81208
"18053",1980,80750
"18053",1981,79672
"18055",1969,27040
"18055",1970,27040
"18055",1971,27580
"18055",1972,28609
"18055",1973,28697
"18055",1974,29043
"18055",1975,29318
"18055",1976,29634
"18055",1977,29756
"18055",1978,30045
"18055",1979,30462
"18055",1980,30473
"18055",1981,30523
"18057",1969,54762
"18057",1970,54762
"18057",1971,55712
"18057",1972,58091
"18057",1973,61726
"18057",1974,64553
"18057",1975,67543
"18057",1976,70196
"18057",1977,72973
"18057",1978,77206
"18057",1979,80683
"18057",1980,82523
"18057",1981,84070
"18059",1969,35112
"18059",1970,35112
"18059",1971,35207
"18059",1972,36653
"18059",1973,38445
"18059",1974,39555
"18059",1975,40117
"18059",1976,40743
"18059",1977,41378
"18059",1978,42136
"18059",1979,43171
"18059",1980,43983
"18059",1981,43953
"18061",1969,20535
"18061",1970,20535
"18061",1971,20989
"18061",1972,21670
"18061",1973,22524
"18061",1974,23215
"18061",1975,23762
"18061",1976,24378
"18061",1977,25653
"18061",1978,26009
"18061",1979,26884
"18061",1980,27426
"18061",1981,27858
"18063",1969,54132
"18063",1970,54132
"18063",1971,54801
"18063",1972,56048
"18063",1973,58425
"18063",1974,59866
"18063",1975,61355
"18063",1976,63141
"18063",1977,64882
"18063",1978,66359
"18063",1979,67999
"18063",1980,70002
"18063",1981,70420
"18065",1969,52693
"18065",1970,52693
"18065",1971,53042
"18065",1972,53074
"18065",1973,53488
"18065",1974,53529
"18065",1975,53701
"18065",1976,53676
"18065",1977,53965
"18065",1978,53837
"18065",1979,53632
"18065",1980,53240
"18065",1981,52539
"18067",1969,83340
"18067",1970,83340
"18067",1971,83907
"18067",1972,84838
"18067",1973,85749
"18067",1974,87219
"18067",1975,86910
"18067",1976,86704
"18067",1977,87128
"18067",1978,87249
"18067",1979,87311
"18067",1980,86814
"18067",1981,86098
"18069",1969,35023
"18069",1970,35023
"18069",1971,35209
"18069",1972,35151
"18069",1973,35616
"18069",1974,35644
"18069",1975,35391
"18069",1976,35529
"18069",1977,35557
"18069",1978,35704
"18069",1979,35833
"18069",1980,35564
"18069",1981,35265
"18071",1969,33140
"18071",1970,33140
"18071",1971,32965
"18071",1972,33361
"18071",1973,34042
"18071",1974,34250
"18071",1975,34562
"18071",1976,34710
"18071",1977,34963
"18071",1978,35435
"18071",1979,35996
"18071",1980,36640
"18071",1981,36942
"18073",1969,20543
"18073",1970,20543
"18073",1971,20975
"18073",1972,21419
"18073",1973,22303
"18073",1974,22490
"18073",1975,22874
"18073",1976,23360
"18073",1977,24387
"18073",1978,24690
"18073",1979,25473
"18073",1980,26302
"18073",1981,26804
"18075",1969,23646
"18075",1970,23646
"18075",1971,23917
"18075",1972,24337
"18075",1973,24141
"18075",1974,24034
"18075",1975,24366
"18075",1976,24322
"18075",1977,24080
"18075",1978,23837
"18075",1979,23651
"18075",1980,23241
"18075",1981,23119
"18077",1969,27020
"18077",1970,27020
"18077",1971,27068
"18077",1972,27824
"18077",1973,28196
"18077",1974,28535
"18077",1975,28750
"18077",1976,28838
"18077",1977,29012
"18077",1978,29661
"18077",1979,30269
"18077",1980,30439
"18077",1981,30341
"18079",1969,19557
"18079",1970,19557
"18079",1971,19964
"18079",1972,20620
"18079",1973,21035
"18079",1974,21374
"18079",1975,21828
"18079",1976,22048
"18079",1977,22267
"18079",1978,22456
"18079",1979,22827
"18079",1980,22873
"18079",1981,22826
"18081",1969,61347
"18081",1970,61347
"18081",1971,62212
"18081",1972,63841
"18081",1973,65413
"18081",1974,66861
"18081",1975,69046
"18081",1976,70155
"18081",1977,71613
"18081",1978,73551
"18081",1979,75221
"18081",1980,77612
"18081",1981,78689
"18083",1969,41622
"18083",1970,41622
"18083",1971,41941
"18083",1972,42283
"18083",1973,41837
"18083",1974,41530
"18083",1975,41038
"18083",1976,41441
"18083",1977,40930
"18083",1978,40987
"18083",1979,41567
"18083",1980,42009
"18083",1981,42454
"18085",1969,48301
"18085",1970,48301
"18085",1971,49005
"18085",1972,49938
"18085",1973,51965
"18085",1974,53002
"18085",1975,53807
"18085",1976,54561
"18085",1977,56184
"18085",1978,57650
"18085",1979,58662
"18085",1980,59680
"18085",1981,59871
"18087",1969,20941
"18087",1970,20941
"18087",1971,21122
"18087",1972,21859
"18087",1973,22748
"18087",1974,23567
"18087",1975,23880
"18087",1976,24034
"18087",1977,24543
"18087",1978,25116
"18087",1979,25563
"18087",1980,25683
"18087",1981,26082
"18089",1969,547214
"18089",1970,547214
"18089",1971,551063
"18089",1972,547070
"18089",1973,547760
"18089",1974,544173
"18089",1975,540569
"18089",1976,539894
"18089",1977,534957
"18089",1978,532216
"18089",1979,530612
"18089",1980,521525
"18089",1981,515350
"18091",1969,105535
"18091",1970,105535
"18091",1971,106316
"18091",1972,106744
"18091",1973,107135
"18091",1974,107178
"18091",1975,107359
"18091",1976,107609
"18091",1977,108498
"18091",1978,108809
"18091",1979,109147
"18091",1980,108695
"18091",1981,108518
"18093",1969,38300
"18093",1970,38300
"18093",1971,39381
"18093",1972,39886
"18093",1973,40529
"18093",1974,41123
"18093",1975,41092
"18093",1976,41400
"18093",1977,41571
